System,Replica,Source,Metric,Mean,Std,SEM,Min,Max,Median,CV (%)
PSY-FSPP,MD,anomalous_high_flexibility,Z_Score,3.721730934860067,1.4109130162559747,0.44616987117470536,2.159697842677673,6.505898776790798,3.1568356192577878,37.91012947874544
PSY-FSPP,MD,hb_counts,FSPP_Lig1_HB_Count,332.6206666666667,8.572520412470432,0.09036229930564223,296.0,365.0,333.0,2.5772663191314322
PSY-FSPP,MD,hb_counts,FSPP_Lig2_HB_Count,332.6206666666667,8.572520412470432,0.09036229930564223,296.0,365.0,333.0,2.5772663191314322
PSY-FSPP,MD,main_metrics,Protein_RMSD,1.2544864064217771,0.18427107187062577,0.001942387646639206,0.8204722043634156,2.1443594908957517,1.2305893729480861,14.688965215352926
PSY-FSPP,MD,main_metrics,Rg,19.854289986379516,0.06601192995669289,0.0006958268380221659,19.617358212493134,20.102767506643016,19.85389606733647,0.3324819472364841
PSY-FSPP,MD,main_metrics,FSPP_Lig1_RMSD,1.1176977287367218,0.20706418289234327,0.0021826481326049224,0.5220765477281482,2.381292325294152,1.0878108214647872,18.525955414294135
PSY-FSPP,MD,main_metrics,FSPP_Lig2_RMSD,1.1260743489590366,0.2230211944377851,0.0023508498030489207,0.5325031920521975,2.366558087566375,1.0897368166039163,19.805192671687255
PSY-FSPP,MD,mg_distances,MG300_FSPP_Lig1,30.382774980620184,1.6481002208420803,0.01737250170029161,25.164109795212653,35.1687381452191,29.966231484242112,5.42445586979244
PSY-FSPP,MD,mg_distances,MG300_FSPP_Lig2,28.752381757699233,1.56929651725376,0.016541837728972025,24.948512501807,33.80037967533011,28.37158292842045,5.457970509985797
PSY-FSPP,MD,mg_distances,MG301_FSPP_Lig1,7.562007131323503,0.18058610616466925,0.0019035446975377629,6.82550079338185,8.203109503591596,7.558117541676033,2.3880710904997926
PSY-FSPP,MD,mg_distances,MG301_FSPP_Lig2,10.333322176970963,0.2731662611836141,0.0028794252175088787,9.289568723893092,11.36539050775952,10.322385433535318,2.643547317167731
PSY-FSPP,MD,mg_distances,MG302_FSPP_Lig1,6.893528507909144,0.1536739302305595,0.0016198654550612418,6.313004764790193,7.434750441967365,6.901339457700963,2.2292492161923314
