Frame,FSPP_Lig1_HB_Count,FSPP_Lig2_HB_Count
1361,337,337
1362,330,330
1363,341,341
1364,321,321
1365,339,339
1366,338,338
1367,347,347
1368,332,332
1369,342,342
1370,337,337
1371,334,334
1372,345,345
1373,322,322
1374,344,344
1375,342,342
1376,338,338
1377,346,346
1378,347,347
1379,344,344
1380,336,336
1381,337,337
1382,337,337
1383,339,339
1384,334,334
1385,336,336
1386,340,340
1387,350,350
1388,329,329
1389,337,337
1390,337,337
1391,350,350
1392,343,343
1393,334,334
1394,337,337
1395,332,332
1396,341,341
1397,339,339
1398,342,342
1399,344,344
1400,340,340
1401,348,348
1402,335,335
1403,337,337
1404,342,342
1405,331,331
1406,337,337
1407,344,344
1408,341,341
1409,331,331
1410,330,330
1411,338,338
1412,338,338
1413,339,339
1414,335,335
1415,330,330
1416,329,329
1417,346,346
1418,331,331
1419,338,338
1420,335,335
1421,352,352
1422,323,323
1423,331,331
1424,332,332
1425,328,328
1426,328,328
1427,346,346
1428,337,337
1429,330,330
1430,324,324
1431,337,337
1432,326,326
1433,328,328
1434,333,333
1435,345,345
1436,341,341
1437,340,340
1438,332,332
1439,335,335
1440,314,314
1441,325,325
1442,331,331
1443,332,332
1444,336,336
1445,330,330
1446,332,332
1447,339,339
1448,344,344
1449,341,341
1450,335,335
1451,338,338
1452,343,343
1453,343,343
1454,340,340
1455,344,344
1456,348,348
1457,349,349
1458,343,343
1459,336,336
1460,334,334
1461,335,335
1462,339,339
1463,343,343
1464,338,338
1465,328,328
1466,329,329
1467,333,333
1468,333,333
1469,349,349
1470,352,352
1471,334,334
1472,339,339
1473,344,344
1474,340,340
1475,349,349
1476,341,341
1477,324,324
1478,346,346
1479,342,342
1480,334,334
1481,329,329
1482,336,336
1483,340,340
1484,345,345
1485,331,331
1486,348,348
1487,331,331
1488,342,342
1489,326,326
1490,348,348
1491,342,342
1492,331,331
1493,340,340
1494,331,331
1495,338,338
1496,340,340
1497,342,342
1498,341,341
1499,341,341
1500,346,346
1501,343,343
1502,332,332
1503,336,336
1504,336,336
1505,345,345
1506,340,340
1507,337,337
1508,336,336
1509,333,333
1510,333,333
1511,329,329
1512,350,350
1513,329,329
1514,332,332
1515,345,345
1516,344,344
1517,342,342
1518,344,344
1519,341,341
1520,346,346
1521,344,344
1522,339,339
1523,341,341
1524,334,334
1525,331,331
1526,330,330
1527,331,331
1528,331,331
1529,338,338
1530,335,335
1531,335,335
1532,331,331
1533,333,333
1534,330,330
1535,330,330
1536,341,341
1537,332,332
1538,332,332
1539,337,337
1540,342,342
1541,328,328
1542,338,338
1543,326,326
1544,333,333
1545,338,338
1546,334,334
1547,339,339
1548,342,342
1549,345,345
1550,345,345
1551,340,340
1552,336,336
1553,357,357
1554,335,335
1555,343,343
1556,339,339
1557,330,330
1558,331,331
1559,325,325
1560,335,335
1561,343,343
1562,344,344
1563,339,339
1564,333,333
1565,340,340
1566,340,340
1567,334,334
1568,338,338
1569,332,332
1570,346,346
1571,335,335
1572,335,335
1573,326,326
1574,331,331
1575,340,340
1576,331,331
1577,336,336
1578,334,334
1579,328,328
1580,334,334
1581,333,333
1582,336,336
1583,339,339
1584,328,328
1585,333,333
1586,330,330
1587,332,332
1588,331,331
1589,333,333
1590,337,337
1591,349,349
1592,346,346
1593,331,331
1594,330,330
1595,334,334
1596,334,334
1597,336,336
1598,323,323
1599,334,334
1600,334,334
1601,328,328
1602,333,333
1603,341,341
1604,332,332
1605,347,347
1606,329,329
1607,327,327
1608,324,324
1609,339,339
1610,328,328
1611,328,328
1612,326,326
1613,333,333
1614,327,327
1615,326,326
1616,335,335
1617,332,332
1618,344,344
1619,342,342
1620,337,337
1621,346,346
1622,339,339
1623,336,336
1624,345,345
1625,329,329
1626,347,347
1627,341,341
1628,334,334
1629,350,350
1630,334,334
1631,330,330
1632,341,341
1633,341,341
1634,330,330
1635,335,335
1636,338,338
1637,339,339
1638,343,343
1639,331,331
1640,353,353
1641,356,356
1642,336,336
1643,340,340
1644,345,345
1645,338,338
1646,329,329
1647,338,338
1648,335,335
1649,353,353
1650,345,345
1651,331,331
1652,327,327
1653,334,334
1654,343,343
1655,334,334
1656,332,332
1657,322,322
1658,341,341
1659,330,330
1660,322,322
1661,334,334
1662,331,331
1663,339,339
1664,335,335
1665,326,326
1666,339,339
1667,340,340
1668,324,324
1669,334,334
1670,339,339
1671,346,346
1672,349,349
1673,346,346
1674,344,344
1675,344,344
1676,345,345
1677,342,342
1678,331,331
1679,346,346
1680,341,341
1681,331,331
1682,343,343
1683,337,337
1684,332,332
1685,334,334
1686,331,331
1687,335,335
1688,346,346
1689,334,334
1690,336,336
1691,337,337
1692,337,337
1693,319,319
1694,335,335
1695,343,343
1696,338,338
1697,336,336
1698,329,329
1699,337,337
1700,328,328
1701,339,339
1702,339,339
1703,341,341
1704,349,349
1705,338,338
1706,344,344
1707,337,337
1708,340,340
1709,339,339
1710,333,333
1711,342,342
1712,346,346
1713,336,336
1714,327,327
1715,353,353
1716,338,338
1717,336,336
1718,341,341
1719,331,331
1720,340,340
1721,329,329
1722,344,344
1723,336,336
1724,339,339
1725,342,342
1726,348,348
1727,335,335
1728,334,334
1729,340,340
1730,331,331
1731,332,332
1732,328,328
1733,340,340
1734,339,339
1735,326,326
1736,337,337
1737,335,335
1738,347,347
1739,337,337
1740,335,335
1741,323,323
1742,345,345
1743,341,341
1744,327,327
1745,333,333
1746,331,331
1747,354,354
1748,332,332
1749,330,330
1750,336,336
1751,337,337
1752,333,333
1753,355,355
1754,347,347
1755,319,319
1756,327,327
1757,339,339
1758,340,340
1759,344,344
1760,340,340
1761,335,335
1762,337,337
1763,333,333
1764,338,338
1765,344,344
1766,342,342
1767,343,343
1768,338,338
1769,345,345
1770,336,336
1771,344,344
1772,334,334
1773,328,328
1774,320,320
1775,346,346
1776,342,342
1777,334,334
1778,340,340
1779,336,336
1780,346,346
1781,333,333
1782,328,328
1783,335,335
1784,333,333
1785,332,332
1786,338,338
1787,333,333
1788,338,338
1789,348,348
1790,328,328
1791,341,341
1792,324,324
1793,344,344
1794,333,333
1795,328,328
1796,331,331
1797,337,337
1798,338,338
1799,332,332
1800,332,332
1801,337,337
1802,315,315
1803,337,337
1804,336,336
1805,339,339
1806,335,335
1807,340,340
1808,326,326
1809,332,332
1810,339,339
1811,333,333
1812,332,332
1813,340,340
1814,329,329
1815,321,321
1816,326,326
1817,317,317
1818,339,339
1819,329,329
1820,327,327
1821,328,328
1822,321,321
1823,342,342
1824,328,328
1825,329,329
1826,321,321
1827,324,324
1828,333,333
1829,325,325
1830,317,317
1831,329,329
1832,324,324
1833,317,317
1834,326,326
1835,326,326
1836,318,318
1837,341,341
1838,332,332
1839,331,331
1840,333,333
1841,335,335
1842,338,338
1843,321,321
1844,334,334
1845,337,337
1846,311,311
1847,333,333
1848,329,329
1849,336,336
1850,333,333
1851,323,323
1852,343,343
1853,339,339
1854,328,328
1855,339,339
1856,330,330
1857,330,330
1858,327,327
1859,331,331
1860,338,338
1861,350,350
1862,344,344
1863,332,332
1864,349,349
1865,336,336
1866,326,326
1867,330,330
1868,340,340
1869,348,348
1870,329,329
1871,343,343
1872,342,342
1873,328,328
1874,339,339
1875,324,324
1876,337,337
1877,334,334
1878,327,327
1879,334,334
1880,336,336
1881,341,341
1882,337,337
1883,329,329
1884,349,349
1885,336,336
1886,329,329
1887,337,337
1888,338,338
1889,335,335
1890,326,326
1891,323,323
1892,334,334
1893,348,348
1894,331,331
1895,336,336
1896,339,339
1897,343,343
1898,336,336
1899,340,340
1900,339,339
1901,330,330
1902,348,348
1903,337,337
1904,342,342
1905,333,333
1906,332,332
1907,330,330
1908,338,338
1909,340,340
1910,347,347
1911,335,335
1912,330,330
1913,336,336
1914,336,336
1915,347,347
1916,331,331
1917,332,332
1918,346,346
1919,337,337
1920,348,348
1921,338,338
1922,329,329
1923,326,326
1924,337,337
1925,331,331
1926,342,342
1927,335,335
1928,349,349
1929,343,343
1930,338,338
1931,334,334
1932,357,357
1933,332,332
1934,350,350
1935,335,335
1936,347,347
1937,335,335
1938,353,353
1939,342,342
1940,352,352
1941,347,347
1942,343,343
1943,341,341
1944,355,355
1945,340,340
1946,338,338
1947,355,355
1948,334,334
1949,341,341
1950,327,327
1951,334,334
1952,335,335
1953,342,342
1954,345,345
1955,332,332
1956,341,341
1957,342,342
1958,333,333
1959,334,334
1960,346,346
1961,338,338
1962,348,348
1963,343,343
1964,337,337
1965,344,344
1966,348,348
1967,345,345
1968,337,337
1969,322,322
1970,329,329
1971,335,335
1972,344,344
1973,345,345
1974,334,334
1975,335,335
1976,342,342
1977,334,334
1978,341,341
1979,338,338
1980,341,341
1981,347,347
1982,348,348
1983,346,346
1984,343,343
1985,342,342
1986,335,335
1987,346,346
1988,347,347
1989,348,348
1990,342,342
1991,349,349
1992,335,335
1993,345,345
1994,337,337
1995,350,350
1996,358,358
1997,332,332
1998,332,332
1999,341,341
2000,341,341
2001,345,345
2002,346,346
2003,345,345
2004,335,335
2005,334,334
2006,335,335
2007,336,336
2008,337,337
2009,344,344
2010,340,340
2011,327,327
2012,353,353
2013,339,339
2014,342,342
2015,333,333
2016,338,338
2017,340,340
2018,340,340
2019,331,331
2020,347,347
2021,341,341
2022,342,342
2023,341,341
2024,345,345
2025,346,346
2026,341,341
2027,342,342
2028,357,357
2029,345,345
2030,336,336
2031,351,351
2032,337,337
2033,349,349
2034,337,337
2035,343,343
2036,339,339
2037,340,340
2038,336,336
2039,323,323
2040,328,328
2041,349,349
2042,345,345
2043,334,334
2044,327,327
2045,333,333
2046,334,334
2047,333,333
2048,328,328
2049,333,333
2050,340,340
2051,336,336
2052,329,329
2053,334,334
2054,344,344
2055,333,333
2056,331,331
2057,331,331
2058,343,343
2059,327,327
2060,331,331
2061,332,332
2062,345,345
2063,339,339
2064,338,338
2065,337,337
2066,335,335
2067,346,346
2068,348,348
2069,323,323
2070,352,352
2071,334,334
2072,330,330
2073,325,325
2074,347,347
2075,345,345
2076,345,345
2077,343,343
2078,350,350
2079,356,356
2080,342,342
2081,339,339
2082,341,341
2083,344,344
2084,361,361
2085,326,326
2086,342,342
2087,345,345
2088,353,353
2089,337,337
2090,354,354
2091,335,335
2092,346,346
2093,354,354
2094,348,348
2095,336,336
2096,336,336
2097,340,340
2098,333,333
2099,346,346
2100,351,351
2101,339,339
2102,349,349
2103,353,353
2104,338,338
2105,342,342
2106,335,335
2107,349,349
2108,345,345
2109,338,338
2110,353,353
2111,344,344
2112,341,341
2113,335,335
2114,354,354
2115,348,348
2116,334,334
2117,348,348
2118,344,344
2119,343,343
2120,332,332
2121,342,342
